FlowNo,FirstSentTime,LastReceivedTime,FromIP,ToIP,SendToPort,ReceivedFromPort,SentFrameSize,ReceivedFrameSize,SentData,ReceivedData,Protocol,TransactionTime,HasSubFlow,isAbnormal
833,2019-3-8 16:17:7.915228,2019-3-8 16:17:8.343863,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:43:0b:0e:f0:01:00:1f:02:62:01:e0:00,10:81:43:0b:00:1f:02:0e:f0:01:72:01:e0:02:00:06,eth:ethertype:ip:udp:data,429.0,false,false
834,2019-3-8 16:17:7.915284,2019-3-8 16:17:8.560141,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:43:0c:0e:f0:01:00:1f:03:62:01:e0:00,10:81:43:0c:00:1f:03:0e:f0:01:72:01:e0:02:00:13,eth:ethertype:ip:udp:data,645.0,false,false
847,2019-3-8 16:17:8.636960,2019-3-8 16:17:8.669619,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:00:00:00,eth:ethertype:ip:udp:data,32.0,false,false
844,2019-3-8 16:17:8.636890,2019-3-8 16:17:8.709662,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,72.0,false,false
846,2019-3-8 16:17:8.636933,2019-3-8 16:17:8.711920,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,74.0,false,false
845,2019-3-8 16:17:8.636915,2019-3-8 16:17:8.744463,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,107.0,false,false
848,2019-3-8 16:17:9.637136,2019-3-8 16:17:9.703517,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,66.0,false,false
850,2019-3-8 16:17:9.637182,2019-3-8 16:17:9.706703,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,69.0,false,false
851,2019-3-8 16:17:9.637225,2019-3-8 16:17:9.711362,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:00:00:00,eth:ethertype:ip:udp:data,74.0,false,false
849,2019-3-8 16:17:9.637164,2019-3-8 16:17:9.735836,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,98.0,false,false
854,2019-3-8 16:17:10.637463,2019-3-8 16:17:10.694975,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,57.0,false,false
855,2019-3-8 16:17:10.637494,2019-3-8 16:17:10.701268,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:00:00:00,eth:ethertype:ip:udp:data,63.0,false,false
853,2019-3-8 16:17:10.637436,2019-3-8 16:17:10.724977,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,87.0,false,false
852,2019-3-8 16:17:10.637413,2019-3-8 16:17:10.744484,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,107.0,false,false
859,2019-3-8 16:17:11.637723,2019-3-8 16:17:11.691872,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:00:00:00,eth:ethertype:ip:udp:data,54.0,false,false
857,2019-3-8 16:17:11.637668,2019-3-8 16:17:11.712806,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,75.0,false,false
858,2019-3-8 16:17:11.637695,2019-3-8 16:17:11.735695,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,98.0,false,false
856,2019-3-8 16:17:11.637643,2019-3-8 16:17:11.735717,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,98.0,false,false
840,2019-3-8 16:17:7.915636,2019-3-8 16:17:11.990301,192.168.2.238,192.168.2.174,3610,3610,60,57,10:81:43:28:0e:f0:01:01:30:01:62:01:80:00,10:81:43:28:01:30:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,4074.0,false,false
863,2019-3-8 16:17:12.637966,2019-3-8 16:17:12.681681,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:00:00:00,eth:ethertype:ip:udp:data,43.0,false,false
861,2019-3-8 16:17:12.637917,2019-3-8 16:17:12.700138,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,62.0,false,false
862,2019-3-8 16:17:12.637936,2019-3-8 16:17:12.725355,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,87.0,false,false
860,2019-3-8 16:17:12.637892,2019-3-8 16:17:12.726022,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,88.0,false,false
867,2019-3-8 16:17:13.638228,2019-3-8 16:17:13.675444,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:00:00:00,eth:ethertype:ip:udp:data,37.0,false,false
866,2019-3-8 16:17:13.638198,2019-3-8 16:17:13.713351,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,75.0,false,false
864,2019-3-8 16:17:13.638154,2019-3-8 16:17:13.715375,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,77.0,false,false
